FILE: Gr_10x10_9lines_bands
LATTICE_VECTORS:
24.6841602325         0.0000000000         0.0000000000
12.3420815395        21.3771090107         0.0000000000
0.0000000000         0.0000000000        39.9990577698
ATOMIC_COORDS:
x y z species
32.076062 28.505900 19.955684 C
22.200406 2.854858 19.928332 C
24.670237 7.126921 20.139741 C
27.144504 11.402522 20.137189 C
29.590472 15.639898 19.440484 C
32.068554 19.957459 20.084785 C
34.543398 24.234529 20.170802 C
37.012441 28.506056 19.954291 C
27.138626 2.854825 19.927428 C
29.606982 7.126420 20.140144 C
32.081752 11.402390 20.138102 C
34.528664 15.640343 19.439295 C
37.005627 19.957952 20.084102 C
39.480357 24.234137 20.168405 C
41.950296 28.506777 19.955692 C
32.074938 2.854673 19.927618 C
34.544342 7.126540 20.141277 C
37.019745 11.403252 20.139357 C
39.464956 15.640642 19.435508 C
41.941270 19.957104 20.084064 C
44.417158 24.233954 20.169962 C
46.887433 28.506789 19.954726 C
34.543119 1.428439 19.899681 C
37.011141 5.702448 20.066798 C
39.483341 9.975945 20.186372 C
41.956339 14.246411 19.877935 C
44.410010 18.543072 19.916811 C
46.883122 22.808881 20.197673 C
49.355322 27.082160 20.026243 C
4.922578 1.428497 19.900659 C
7.391037 5.702614 20.066613 C
9.862115 9.975638 20.185068 C
12.334678 14.247080 19.878613 C
14.789361 18.543843 19.916666 C
17.263410 22.809355 20.198324 C
19.733814 27.082330 20.023907 C
9.860641 1.428792 19.900027 C
12.327802 5.702027 20.067380 C
14.798931 9.975570 20.184075 C
17.272566 14.247879 19.879045 C
19.727233 18.543372 19.914782 C
22.199937 22.808659 20.196873 C
24.671803 27.082065 20.024953 C
14.796556 1.428170 19.899777 C
17.264057 5.702216 20.068075 C
19.736248 9.976151 20.186017 C
22.209441 14.247358 19.878273 C
24.663447 18.543099 19.913795 C
27.136390 22.808246 20.197567 C
29.608266 27.081988 20.025745 C
19.732325 1.428247 19.899945 C
22.200514 5.702487 20.067340 C
24.672103 9.975920 20.185170 C
27.145520 14.246004 19.876013 C
29.599933 18.542462 19.916875 C
32.073204 22.808538 20.197716 C
34.544332 27.081928 20.025356 C
24.669869 1.428696 19.900978 C
27.138066 5.702331 20.066358 C
29.609324 9.975137 20.186357 C
32.082716 14.246757 19.879197 C
34.537481 18.543065 19.915721 C
37.010142 22.808681 20.197816 C
39.481429 27.081914 20.024072 C
29.607878 1.428885 19.899773 C
32.074919 5.701804 20.068297 C
34.546825 9.975592 20.185733 C
37.019881 14.247837 19.880441 C
39.474307 18.543187 19.914061 C
41.946950 22.808248 20.197188 C
44.419228 27.082747 20.025319 C
33.309109 3.566460 19.955399 C
35.778559 7.838618 20.170287 C
38.254619 12.115507 20.085324 C
40.731263 16.431428 19.435150 C
43.176025 20.669454 20.138823 C
45.651171 24.946711 20.141584 C
48.121581 29.218668 19.927250 C
3.687711 3.566651 19.955480 C
6.157287 7.838924 20.169175 C
8.632386 12.114488 20.084025 C
11.108760 16.431899 19.438132 C
13.555550 20.670287 20.137587 C
16.030622 24.946715 20.141376 C
18.499459 29.218568 19.927176 C
8.625694 3.566735 19.955007 C
11.094123 7.838387 20.169761 C
13.568981 12.114554 20.082439 C
16.045912 16.432820 19.439606 C
18.493761 20.670193 20.137020 C
20.967221 24.946372 20.139036 C
23.436812 29.218172 19.928012 C
13.562397 3.566340 19.955629 C
16.031260 7.838331 20.169811 C
18.507054 12.115561 20.084431 C
20.983235 16.432156 19.437210 C
23.429626 20.669630 20.137174 C
25.904686 24.945999 20.139966 C
28.374786 29.218581 19.927002 C
18.497685 3.566354 19.955470 C
20.967560 7.838847 20.170033 C
23.443350 12.115371 20.083299 C
25.919693 16.431710 19.433874 C
28.365996 20.669034 20.138339 C
30.840656 24.945961 20.141312 C
33.310097 29.217934 19.927781 C
23.435087 3.566774 19.955853 C
25.904626 7.838754 20.168861 C
28.379570 12.113991 20.084593 C
30.855911 16.431647 19.438476 C
33.303624 20.669854 20.137732 C
35.777570 24.946449 20.140263 C
38.246665 29.218300 19.927120 C
28.372904 3.566796 19.954904 C
30.841347 7.837814 20.170382 C
33.316899 12.114500 20.084908 C
35.794089 16.432138 19.439667 C
38.240639 20.669852 20.136989 C
40.714928 24.946105 20.138956 C
43.184891 29.218867 19.927925 C
2.453865 1.428595 19.899998 C
4.922440 5.702321 20.065678 C
7.394481 9.976980 20.194086 C
9.877737 14.213777 19.795149 C
12.313660 18.530420 19.949266 C
14.794986 22.808065 20.195957 C
17.265692 27.082283 20.027348 C
7.391332 1.428927 19.901058 C
9.859914 5.702089 20.065828 C
12.331184 9.976604 20.192717 C
14.815096 14.213695 19.797090 C
17.251414 18.531589 19.948802 C
19.732404 22.807620 20.194357 C
22.202635 27.081938 20.027032 C
12.329390 1.428617 19.899812 C
14.796538 5.701516 20.067339 C
17.268596 9.976837 20.193512 C
19.752524 14.214897 19.795921 C
22.187851 18.530998 19.946967 C
24.668890 22.806917 20.195268 C
27.140598 27.082253 20.027312 C
17.264230 1.428018 19.899906 C
19.732387 5.702091 20.066672 C
22.205238 9.977333 20.194151 C
24.688658 14.214310 19.791757 C
27.124480 18.529733 19.948311 C
29.605192 22.806999 20.195143 C
32.076270 27.081669 20.028556 C
22.201248 1.428819 19.901046 C
24.669877 5.702199 20.066345 C
27.141503 9.976849 20.193730 C
29.625173 14.213200 19.796897 C
32.061857 18.530358 19.949124 C
34.542685 22.807506 20.196330 C
37.012666 27.081699 20.026122 C
27.139475 1.428938 19.900225 C
29.606790 5.701784 20.065967 C
32.078665 9.976396 20.194492 C
34.562902 14.214088 19.797107 C
36.998904 18.531121 19.948021 C
39.479512 22.807051 20.194512 C
41.950821 27.082160 20.027342 C
32.075731 1.428866 19.900313 C
34.543534 5.701811 20.067656 C
37.016412 9.977239 20.194901 C
39.499520 14.214358 19.793787 C
41.934761 18.530343 19.947031 C
44.415957 22.806941 20.195535 C
46.887294 27.082555 20.027916 C
35.776871 3.566381 19.954574 C
38.246861 7.837911 20.171045 C
40.722139 12.106666 20.071044 C
43.234464 16.371482 19.937917 C
45.646016 20.669266 20.123558 C
48.119848 24.946729 20.144051 C
50.589235 29.218710 19.928485 C
6.156592 3.566754 19.954558 C
8.626291 7.837927 20.171018 C
11.100592 12.106404 20.068910 C
13.613210 16.371435 19.938602 C
16.025937 20.670402 20.122533 C
18.499258 24.947044 20.141547 C
20.967900 29.218805 19.928066 C
11.094181 3.566453 19.953811 C
13.562778 7.837190 20.171488 C
16.038205 12.106569 20.070062 C
18.550622 16.372585 19.937758 C
20.963143 20.669981 20.121974 C
23.436471 24.946253 20.140980 C
25.905977 29.219009 19.928537 C
16.030001 3.566031 19.955158 C
18.499876 7.837680 20.171654 C
20.975638 12.107274 20.071663 C
23.487049 16.372311 19.934262 C
25.898986 20.668882 20.122600 C
28.373105 24.946203 20.142617 C
30.842566 29.218295 19.928044 C
20.965976 3.566514 19.954738 C
23.436327 7.837827 20.170700 C
25.910994 12.106425 20.069087 C
28.422937 16.370814 19.939393 C
30.835990 20.669377 20.122699 C
33.309607 24.946328 20.143391 C
35.778348 29.218253 19.927869 C
25.904002 3.566673 19.954416 C
28.373058 7.837421 20.171111 C
30.848234 12.106146 20.071334 C
33.360784 16.371139 19.938015 C
35.773399 20.669712 20.122622 C
38.246292 24.946126 20.140785 C
40.715684 29.218758 19.928888 C
30.840955 3.566559 19.954402 C
33.310379 7.837338 20.172172 C
35.786113 12.106966 20.072473 C
38.298331 16.372351 19.935843 C
40.709642 20.669333 20.122288 C
43.183840 24.946208 20.141313 C
45.653878 29.219241 19.927698 C
12.943203 16.036191 21.280635 C
17.882120 16.036610 21.280341 C
22.819639 16.036568 21.277839 C
27.749214 16.032332 21.279351 C
32.690619 16.034024 21.279986 C
37.631685 16.037556 21.279802 C
42.564322 16.034465 21.279038 C
10.474667 16.037187 17.739368 S
15.412556 16.037526 17.740747 S
20.350036 16.036908 17.738962 S
25.286504 16.037833 17.734977 S
30.219953 16.036064 17.740425 S
35.161206 16.036999 17.740587 S
40.097047 16.036218 17.736382 S

FILE: Gr_14x14_6lines_ES_spin
LATTICE_VECTORS:
34.5578231812         0.0000000000         0.0000000000
17.2789135832        29.9279516240         0.0000000000
0.0000000000         0.0000000000        39.9990577698
ATOMIC_COORDS:
x y z species
1.236713 0.751968 19.994138 C
3.703107 4.999366 20.001689 C
6.171535 9.254378 19.996550 C
8.658113 13.526634 20.227730 C
11.106127 17.838436 19.998377 C
13.575642 22.089860 19.999719 C
16.042312 26.347316 20.001987 C
6.173268 0.751513 19.994422 C
8.639963 4.998885 20.001679 C
11.108236 9.254435 19.996550 C
13.594575 13.526924 20.227611 C
16.042959 17.837844 19.998385 C
18.512397 22.089518 19.999706 C
20.978618 26.347374 20.002031 C
11.110579 0.751657 19.994325 C
13.576753 4.999415 20.001688 C
16.045008 9.254961 19.996545 C
18.531895 13.526771 20.227655 C
20.979965 17.837960 19.998381 C
23.449130 22.090089 19.999714 C
25.915803 26.347741 20.002083 C
16.047371 0.752054 19.994166 C
18.513632 4.999609 20.001686 C
20.982100 9.254678 19.996553 C
23.468969 13.526568 20.227664 C
25.916643 17.838471 19.998373 C
28.386171 22.090164 19.999720 C
30.853006 26.347636 20.002001 C
20.983793 0.751672 19.994243 C
23.450400 4.999021 20.001686 C
25.918806 9.254212 19.996539 C
28.405097 13.526873 20.227632 C
30.853416 17.838103 19.998380 C
33.322883 22.089583 19.999709 C
35.789352 26.347227 20.002025 C
25.920821 0.751544 19.994353 C
28.387300 4.999076 20.001683 C
30.855457 9.254782 19.996555 C
33.342103 13.526844 20.227736 C
35.790424 17.837840 19.998396 C
38.259710 22.089788 19.999710 C
40.725979 26.347647 20.002075 C
30.857981 0.751855 19.994153 C
33.324112 4.999621 20.001687 C
35.792463 9.254924 19.996541 C
38.279438 13.526645 20.227573 C
40.727168 17.838303 19.998383 C
43.196574 22.090262 19.999714 C
45.663438 26.347765 20.002034 C
29.621771 2.872186 19.998594 C
32.089800 7.126643 20.000336 C
34.558869 11.386666 19.998253 C
37.022477 15.718677 20.003185 C
39.493906 19.964112 19.998844 C
41.961688 24.217351 19.997099 C
44.410022 28.487794 20.224800 C
34.558539 2.872579 19.998580 C
37.026813 7.126601 20.000335 C
39.496067 11.386337 19.998191 C
41.959159 15.719086 20.003275 C
44.430720 19.964451 19.998843 C
46.898823 24.217269 19.997110 C
49.347255 28.487827 20.224759 C
4.937428 2.872089 19.998590 C
7.405723 7.126017 20.000324 C
9.874739 11.386131 19.998268 C
12.337835 15.719026 20.003358 C
14.809695 19.963870 19.998845 C
17.277615 24.216667 19.997095 C
19.725561 28.487567 20.224975 C
9.874424 2.871894 19.998575 C
12.342523 7.126320 20.000336 C
14.811244 11.386675 19.998224 C
17.274915 15.718732 20.003232 C
19.746632 19.963827 19.998844 C
22.214306 24.217138 19.997106 C
24.662465 28.487628 20.224834 C
14.811206 2.872513 19.998587 C
17.279370 7.126732 20.000330 C
19.748708 11.386524 19.998228 C
22.212044 15.718782 20.003249 C
24.683361 19.964365 19.998834 C
27.151379 24.217404 19.997103 C
29.599824 28.487821 20.224801 C
19.748051 2.872420 19.998598 C
22.216277 7.126258 20.000335 C
24.685414 11.386088 19.998185 C
27.148522 15.719180 20.003455 C
29.620256 19.964208 19.998841 C
32.088243 24.216909 19.997101 C
34.536378 28.487712 20.224909 C
24.684733 2.871848 19.998591 C
27.153085 7.126051 20.000326 C
29.621759 11.386480 19.998250 C
32.085199 15.718801 20.003381 C
34.557027 19.963722 19.998840 C
37.024822 24.216794 19.997112 C
39.472764 28.487570 20.224845 C
3.704895 0.751649 20.005690 C
6.171491 4.999015 19.998315 C
8.639882 9.254207 20.003482 C
11.126141 13.526832 19.772422 C
13.574504 17.838108 20.001508 C
16.043973 22.089577 20.000281 C
18.510440 26.347228 19.997935 C
8.641926 0.751540 20.005557 C
11.108386 4.999079 19.998308 C
13.576544 9.254772 20.003485 C
16.063210 13.526812 19.772270 C
18.511517 17.837850 20.001493 C
20.980793 22.089786 20.000301 C
23.447070 26.347650 19.997928 C
13.579067 0.751861 20.005784 C
16.045192 4.999617 19.998306 C
18.513555 9.254926 20.003499 C
21.000527 13.526620 19.772360 C
23.448253 17.838307 20.001506 C
25.917660 22.090267 20.000292 C
28.384523 26.347775 19.997921 C
18.515620 0.751970 20.005839 C
20.982012 4.999361 19.998316 C
23.450464 9.254386 20.003476 C
25.937045 13.526614 19.772321 C
28.385038 17.838438 20.001515 C
30.854551 22.089864 20.000294 C
33.321226 26.347334 19.997991 C
23.452181 0.751513 20.005515 C
25.918873 4.998875 19.998311 C
28.387148 9.254435 20.003481 C
30.873481 13.526893 19.772345 C
33.321875 17.837838 20.001500 C
35.791308 22.089519 20.000285 C
38.257523 26.347383 19.997948 C
28.389490 0.751658 20.005597 C
30.855662 4.999417 19.998310 C
33.323924 9.254963 20.003491 C
35.810765 13.526747 19.772391 C
38.258882 17.837959 20.001508 C
40.728040 22.090090 20.000295 C
43.194718 26.347729 19.997907 C
33.326284 0.752067 20.005800 C
35.792539 4.999607 19.998305 C
38.261015 9.254665 20.003486 C
40.747867 13.526551 19.772308 C
43.195556 17.838471 20.001522 C
45.665085 22.090166 20.000294 C
48.131911 26.347627 19.997985 C
2.469149 2.872419 20.001381 C
4.937363 7.126259 19.999645 C
7.406501 11.386085 20.001953 C
9.869611 15.719169 19.996351 C
12.341350 19.964205 20.001174 C
14.809335 24.216895 20.002891 C
17.257453 28.487714 19.775096 C
7.405827 2.871851 20.001386 C
9.874167 7.126042 19.999638 C
12.342862 11.386476 20.001929 C
14.806285 15.718815 19.996375 C
17.278127 19.963720 20.001175 C
19.745915 24.216800 20.002874 C
22.193900 28.487552 19.775071 C
12.342868 2.872190 20.001395 C
14.810890 7.126638 19.999654 C
17.279960 11.386656 20.001940 C
19.743572 15.718658 19.996568 C
22.214994 19.964116 20.001177 C
24.682793 24.217364 20.002902 C
27.131132 28.487785 19.775124 C
17.279634 2.872590 20.001403 C
19.747889 7.126602 19.999643 C
22.217156 11.386344 20.001940 C
24.680251 15.719084 19.996467 C
27.151802 19.964451 20.001174 C
29.619912 24.217274 20.002890 C
32.068366 28.487855 19.775199 C
22.216339 2.872079 20.001395 C
24.684640 7.126007 19.999636 C
27.153645 11.386110 20.001906 C
29.616747 15.719029 19.996399 C
32.088605 19.963875 20.001169 C
34.556524 24.216668 20.002876 C
37.004446 28.487577 19.775067 C
27.153338 2.871879 20.001407 C
29.621438 7.126316 19.999657 C
32.090154 11.386693 20.001941 C
34.553822 15.718744 19.996547 C
37.025544 19.963817 20.001169 C
39.493213 24.217126 20.002896 C
41.941334 28.487593 19.775086 C
32.090116 2.872506 20.001407 C
34.558279 7.126725 19.999640 C
37.027627 11.386509 20.001945 C
39.490951 15.718769 19.996497 C
41.962268 19.964362 20.001180 C
44.430292 24.217396 20.002895 C
46.878748 28.487832 19.775098 C
29.622234 1.444037 19.998219 C
32.089823 5.704462 20.000339 C
34.558403 9.958550 19.998628 C
37.005038 14.270583 20.224053 C
39.493362 18.541259 19.997424 C
41.962168 22.794524 19.998621 C
44.427438 27.039608 20.004245 C
34.558929 1.444396 19.998270 C
37.026748 5.704429 20.000336 C
39.495411 9.958146 19.998608 C
41.941863 14.270784 20.224087 C
44.430128 18.541635 19.997431 C
46.899217 22.794389 19.998619 C
49.364466 27.039498 20.004345 C
4.937590 1.443906 19.998311 C
7.405684 5.703811 20.000335 C
9.874280 9.957888 19.998623 C
12.320293 14.270928 20.224202 C
14.809056 18.541073 19.997419 C
17.278087 22.793821 19.998605 C
19.742869 27.039281 20.004488 C
9.874802 1.443761 19.998207 C
12.342541 5.704162 20.000339 C
14.810945 9.958504 19.998615 C
17.257461 14.270684 20.223941 C
19.746101 18.541011 19.997411 C
22.214837 22.794288 19.998625 C
24.679792 27.039490 20.004412 C
14.811663 1.444352 19.998253 C
17.279373 5.704589 20.000330 C
19.748081 9.958383 19.998620 C
22.194786 14.270527 20.224058 C
24.682779 18.541562 19.997418 C
27.151840 22.794593 19.998622 C
29.617155 27.039575 20.004284 C
19.748270 1.444250 19.998328 C
22.216209 5.704118 20.000339 C
24.684836 9.957853 19.998597 C
27.131017 14.270864 20.224212 C
29.619594 18.541392 19.997416 C
32.088658 22.794031 19.998612 C
34.553661 27.039305 20.004454 C
24.684949 1.443723 19.998250 C
27.153074 5.703854 20.000332 C
29.621474 9.958260 19.998611 C
32.067704 14.270763 20.224145 C
34.556490 18.540931 19.997410 C
37.025392 22.793933 19.998614 C
39.490077 27.039376 20.004436 C
28.387330 3.575749 20.003170 C
30.855646 7.831421 19.998129 C
33.326037 12.078894 20.006762 C
35.789749 16.410490 19.998004 C
38.259814 20.668336 20.000168 C
40.727062 24.920273 20.001632 C
43.215795 29.231656 19.772820 C
33.324113 3.576323 20.003144 C
35.792583 7.831597 19.998123 C
38.263412 12.078674 20.006719 C
40.726571 16.410905 19.998017 C
43.196574 20.668825 20.000171 C
45.664242 24.920341 20.001622 C
48.153080 29.231865 19.772884 C
3.703091 3.576007 20.003154 C
6.171590 7.831013 19.998123 C
8.642144 12.078451 20.006859 C
11.105300 16.411066 19.997992 C
13.575624 20.668431 20.000173 C
16.043113 24.919797 20.001608 C
18.531686 29.231847 19.772879 C
8.639921 3.575573 20.003154 C
11.108364 7.831063 19.998114 C
13.578546 12.078920 20.006729 C
16.042144 16.410549 19.997969 C
18.512480 20.668092 20.000174 C
20.979720 24.919921 20.001621 C
23.468221 29.231531 19.773071 C
13.576802 3.576099 20.003163 C
16.045135 7.831656 19.998133 C
18.515872 12.078812 20.006746 C
20.979425 16.410582 19.998023 C
23.449229 20.668646 20.000171 C
25.916732 24.920352 20.001634 C
28.405578 29.231746 19.773078 C
18.513634 3.576291 20.003157 C
20.982112 7.831336 19.998125 C
23.452894 12.078517 20.006786 C
25.915946 16.411097 19.998027 C
28.386165 20.668706 20.000173 C
30.853783 24.920147 20.001609 C
33.342477 29.231966 19.772920 C
23.450348 3.575670 20.003160 C
25.918908 7.830891 19.998113 C
28.389157 12.078749 20.006831 C
30.852562 16.410777 19.997992 C
33.322893 20.668137 20.000168 C
35.790327 24.919720 20.001627 C
38.278656 29.231579 19.772945 C
2.469363 1.444250 20.001628 C
4.937302 5.704116 19.999654 C
7.405915 9.957847 20.001481 C
9.852082 14.270837 19.775741 C
12.340682 18.541386 20.002539 C
14.809744 22.794029 20.001380 C
17.274740 27.039299 19.995530 C
7.406055 1.443727 20.001692 C
9.874170 5.703855 19.999645 C
12.342567 9.958264 20.001484 C
14.788793 14.270746 19.775724 C
17.277584 18.540930 20.002542 C
19.746484 22.793939 20.001385 C
22.211175 27.039377 19.995534 C
12.343323 1.444049 20.001721 C
14.810908 5.704470 19.999653 C
17.279486 9.958550 20.001466 C
19.726109 14.270548 19.775811 C
22.214458 18.541262 20.002533 C
24.683257 22.794532 20.001379 C
27.148521 27.039631 19.995666 C
17.280024 1.444412 20.001703 C
19.747826 5.704427 19.999652 C
22.216500 9.958140 20.001484 C
24.662954 14.270775 19.775769 C
27.151218 18.541630 20.002524 C
29.620308 22.794385 20.001384 C
32.085551 27.039497 19.995610 C
22.216486 1.443913 20.001637 C
24.684601 5.703806 19.999649 C
27.153199 9.957883 20.001464 C
29.599208 14.270904 19.775676 C
32.087964 18.541073 20.002542 C
34.556998 22.793822 20.001379 C
37.021761 27.039278 19.995455 C
27.153706 1.443759 20.001721 C
29.621454 5.704163 19.999653 C
32.089856 9.958509 20.001474 C
34.536387 14.270646 19.775963 C
37.025024 18.541010 20.002545 C
39.493743 22.794288 20.001383 C
41.958696 27.039488 19.995596 C
32.090575 1.444346 20.001707 C
34.558282 5.704589 19.999650 C
37.026987 9.958374 20.001479 C
39.473681 14.270511 19.775789 C
41.961702 18.541558 20.002536 C
44.430743 22.794598 20.001381 C
46.896078 27.039586 19.995659 C
30.855716 3.576086 19.996839 C
33.324050 7.831655 20.001846 C
35.794790 12.078807 19.993449 C
38.258331 16.410582 20.001745 C
40.728140 20.668645 19.999851 C
43.195638 24.920335 19.998374 C
45.684463 29.231743 20.226787 C
35.792551 3.576284 19.996832 C
38.261020 7.831332 20.001861 C
40.731790 12.078522 19.993329 C
43.194860 16.411095 20.001748 C
45.665080 20.668702 19.999845 C
48.132694 24.920147 19.998401 C
50.621387 29.231955 20.227090 C
6.171429 3.575673 19.996840 C
8.639992 7.830897 20.001849 C
11.110245 12.078730 19.993375 C
13.573643 16.410775 20.001769 C
16.043981 20.668132 19.999847 C
18.511418 24.919719 19.998350 C
20.999741 29.231580 20.226983 C
11.108426 3.575747 19.996830 C
13.576734 7.831416 20.001862 C
16.047139 12.078872 19.993434 C
18.510847 16.410491 20.001774 C
20.980902 20.668341 19.999852 C
23.448162 24.920284 19.998378 C
25.936886 29.231660 20.227002 C
16.045218 3.576323 19.996849 C
18.513674 7.831590 20.001852 C
20.984500 12.078697 19.993384 C
23.447665 16.410913 20.001734 C
25.917656 20.668824 19.999843 C
28.385330 24.920360 19.998374 C
30.874169 29.231879 20.227001 C
20.981992 3.576004 19.996849 C
23.450506 7.831018 20.001855 C
25.921039 12.078465 19.993271 C
28.384222 16.411071 20.001788 C
30.854532 20.668430 19.999845 C
33.322017 24.919811 19.998380 C
35.810584 29.231866 20.227086 C
25.918832 3.575561 19.996843 C
28.387272 7.831068 20.001870 C
30.857446 12.078935 19.993427 C
33.321058 16.410533 20.001806 C
35.791391 20.668093 19.999847 C
38.258617 24.919931 19.998378 C
40.747120 29.231516 20.226842 C
12.951923 13.903218 21.962059 S
20.359347 28.859034 21.962137 S
17.888899 13.903156 21.961913 S
25.296425 28.859028 21.962093 S
22.825904 13.903000 21.961961 S
30.233370 28.859104 21.962050 S
27.762462 13.903185 21.962294 S
35.170181 28.859153 21.962191 S
32.699259 13.903221 21.962057 S
40.106750 28.859035 21.962055 S
37.636393 13.903053 21.961904 S
45.043837 28.859040 21.961864 S
42.573081 13.903159 21.962072 S
49.980622 28.859092 21.962112 S
10.483468 13.902951 18.037738 S
17.891212 28.859166 18.037800 S
15.420338 13.902952 18.037828 S
22.827836 28.858978 18.037827 S
20.357360 13.902798 18.037986 S
27.764953 28.859070 18.037993 S
25.294247 13.902916 18.037869 S
32.701718 28.859142 18.037846 S
30.230803 13.902945 18.037891 S
37.638319 28.859044 18.037925 S
35.167860 13.902837 18.038101 S
42.575317 28.858984 18.037883 S
40.104848 13.902772 18.037888 S
47.512379 28.859092 18.037867 S

FILE: Gr_18x18_8lines_bands
LATTICE_VECTORS:
44.4314880371         0.0000000000         0.0000000000
22.2157465804        38.4787958890         0.0000000000
0.0000000000         0.0000000000        39.9990577698
ATOMIC_COORDS:
x y z species
1.234401 0.710244 20.000072 C
8.638271 13.564526 20.000892 C
16.043019 26.341202 19.999120 C
16.044895 0.710240 20.000072 C
23.448759 13.564531 20.000888 C
30.853517 26.341197 19.999116 C
30.855323 0.710150 20.000077 C
38.259188 13.564183 20.000647 C
45.664011 26.341201 19.999117 C
4.939413 7.099861 20.001580 C
12.341901 19.949811 19.999905 C
19.749209 32.805519 19.999443 C
19.749915 7.099862 20.001572 C
27.152412 19.949790 19.999906 C
34.559697 32.805529 19.999442 C
34.560370 7.099219 20.004488 C
41.962870 19.949780 19.999902 C
49.370189 32.805523 19.999442 C
8.639645 0.710109 19.999964 C
16.043268 13.564536 19.998918 C
23.448662 26.341279 20.000375 C
23.450143 0.710109 19.999964 C
30.853789 13.564292 19.998979 C
38.259156 26.341274 20.000375 C
38.260685 0.709984 19.999979 C
45.664247 13.564539 19.998909 C
53.069653 26.341278 20.000375 C
12.344577 7.099690 20.000304 C
19.747116 19.949854 20.000150 C
27.154300 32.805707 20.001131 C
27.155032 7.099696 20.000317 C
34.557621 19.949755 20.000135 C
41.964795 32.805706 20.001132 C
41.965591 7.099654 20.000305 C
49.368116 19.949852 20.000150 C
56.775292 32.805695 20.001131 C
2.468642 1.416985 19.999910 C
9.872574 14.269308 19.997384 C
17.275732 27.034958 20.003870 C
17.279138 1.416979 19.999909 C
24.683051 14.269327 19.997386 C
32.086228 27.034956 20.003860 C
32.089581 1.416827 19.999878 C
39.493466 14.269116 19.997463 C
46.896723 27.034958 20.003862 C
6.175522 7.793265 20.002153 C
13.576129 20.656782 19.999835 C
20.983076 33.509993 19.998236 C
20.986023 7.793261 20.002147 C
28.386643 20.656751 19.999836 C
35.793568 33.509998 19.998236 C
35.796534 7.792509 20.005609 C
43.197099 20.656761 19.999835 C
50.604055 33.509980 19.998235 C
9.873917 1.416749 20.000145 C
17.277768 14.269075 20.002102 C
24.681382 27.035041 19.990794 C
24.684403 1.416745 20.000144 C
32.088332 14.268750 20.002141 C
39.491876 27.035041 19.990795 C
39.494950 1.416650 20.000143 C
46.898756 14.269078 20.002104 C
54.302372 27.035042 19.990794 C
13.580305 7.793399 20.003139 C
20.981273 20.656921 20.000170 C
28.388173 33.510079 20.002342 C
28.390769 7.793378 20.003081 C
35.791763 20.656867 20.000171 C
43.198667 33.510079 20.002342 C
43.201296 7.793413 20.003111 C
50.602268 20.656919 20.000170 C
58.009164 33.510053 20.002342 C
3.702825 0.710304 19.999978 C
11.106623 13.564729 19.998412 C
18.511620 26.341347 20.001377 C
18.513327 0.710299 19.999978 C
25.917106 13.564748 19.998434 C
33.322116 26.341341 20.001370 C
33.323772 0.710171 19.999992 C
40.727548 13.564631 19.998493 C
48.132611 26.341346 20.001373 C
7.408050 7.099673 20.002026 C
14.810381 19.949797 20.000114 C
22.217673 32.805688 20.001430 C
22.218549 7.099669 20.002018 C
29.620907 19.949747 20.000106 C
37.028164 32.805691 20.001429 C
37.029144 7.099084 20.003875 C
44.431363 19.949796 20.000115 C
51.838657 32.805683 20.001430 C
11.108089 0.710029 20.000040 C
18.511791 13.564391 20.000925 C
25.916856 26.341069 19.995996 C
25.918566 0.710018 20.000039 C
33.322274 13.563850 20.000160 C
40.727350 26.341068 19.995996 C
40.729130 0.709963 20.000053 C
48.132782 13.564391 20.000928 C
55.537845 26.341071 19.995995 C
14.812876 7.099816 19.999306 C
22.215461 19.949853 19.999919 C
29.622626 32.805609 19.999120 C
29.623316 7.099730 19.999167 C
37.025938 19.949760 19.999905 C
44.433120 32.805607 19.999119 C
44.433853 7.099833 19.999269 C
51.836455 19.949850 19.999918 C
59.243619 32.805595 19.999119 C
4.937074 1.416970 20.000156 C
12.340986 14.269381 20.002675 C
19.744396 27.034950 19.998570 C
19.747576 1.416968 20.000157 C
27.151488 14.269373 20.002677 C
34.554892 27.034946 19.998568 C
34.558046 1.416771 20.000127 C
41.961912 14.269313 20.002687 C
49.365387 27.034949 19.998570 C
8.643935 7.793312 19.999388 C
16.044556 20.656809 20.000178 C
23.451462 33.510128 20.002057 C
23.454421 7.793311 19.999383 C
30.855071 20.656765 20.000177 C
38.261957 33.510127 20.002058 C
38.264923 7.792915 19.999935 C
45.665548 20.656809 20.000178 C
53.072449 33.510103 20.002058 C
12.342316 1.416770 19.999864 C
19.746275 14.268975 19.997588 C
27.149500 27.034849 20.002437 C
27.152777 1.416747 19.999864 C
34.556749 14.268481 19.997056 C
41.959993 27.034850 20.002436 C
41.963332 1.416745 19.999863 C
49.367268 14.268981 19.997592 C
56.770489 27.034851 20.002436 C
16.048708 7.793442 19.997080 C
23.449685 20.656859 19.999868 C
30.856551 33.509999 19.997883 C
30.859171 7.793231 19.997064 C
38.260162 20.656808 19.999867 C
45.667044 33.509996 19.997883 C
45.669685 7.793449 19.997068 C
53.070677 20.656855 19.999868 C
60.477546 33.509974 19.997884 C
6.171231 0.710242 20.000041 C
13.574918 13.564645 20.001321 C
20.980273 26.341476 20.002075 C
20.981733 0.710243 20.000040 C
28.385436 13.564602 20.001314 C
35.790768 26.341471 20.002075 C
35.792232 0.710096 20.000056 C
