FILE: /scratch/elieh5/Gr_sqr_WFSX/GrS_sqr2x2_1line_bands.out
LATTICE_VECTORS:
9.8243839   0.0000000   0.0000000
0.0000000   8.5082475   0.0000000
0.0000000   0.0000000  37.1732681
ATOMIC_COORDS:
x y z species
12.28138305 3.90926543 18.03738615 C
12.28137809 8.16338608 18.03738303 C
12.28138177 12.41750066 18.03738204 C
0.05998209 2.45742101 18.00437394 C
0.05998128 6.71154344 18.00436664 C
0.05998424 10.96566949 18.00437024 C
4.90649387 2.48643609 18.69972511 C
4.90649098 6.74055271 18.69972313 C
4.90649086 10.99469278 18.69972139 C
9.81925650 2.48898371 18.20754555 C
9.81925061 6.74309578 18.20754447 C
9.81925525 10.99723986 18.20754152 C
2.46019900 2.50315281 18.79370656 C
2.46019917 6.75726825 18.79370001 C
2.46019312 11.01140987 18.79369991 C
7.36794070 2.48561067 18.47189763 C
7.36793881 6.73972621 18.47189601 C
7.36794146 10.99386658 18.47189272 C
12.28135480 2.48193871 18.03731581 C
12.28135842 6.73604870 18.03731019 C
12.28135876 10.99019025 18.03730950 C
0.63629535 1.06876969 20.41687545 S
0.63629095 5.32290878 20.41687405 S
0.63629331 9.57702527 20.41687123 S
0.58580155 3.19520808 16.37845051 S
0.58579972 7.44933799 16.37844080 S
0.58580052 11.70345658 16.37844389 S
